gen,worse,avg,best
0,110.51084337349397,133.7622777762679,146.5109756097561
1,110.51084337349397,139.36093227363224,146.91011235955057
10,143.21052631578948,160.62751274877243,160.90849056603773
100,166.60978260869567,169.2087544018835,169.20957446808512
101,166.60978260869567,169.2087544018835,169.20957446808512
102,166.60978260869567,169.2087544018835,169.20957446808512
103,166.60978260869567,169.2087544018835,169.20957446808512
104,166.60978260869567,169.2087544018835,169.20957446808512
105,166.60978260869567,169.2087544018835,169.20957446808512
106,166.60978260869567,169.2087544018835,169.20957446808512
107,166.60978260869567,169.2087544018835,169.20957446808512
108,166.60978260869567,169.2087544018835,169.20957446808512
109,166.60978260869567,169.2087544018835,169.20957446808512
11,153.00978260869564,160.63029249558005,160.90849056603773
110,166.80989010989012,169.95131723311502,170.51
111,169.20957446808512,170.373065191509,170.51
112,169.20957446808512,170.373065191509,170.51
113,169.20957446808512,170.373065191509,170.51
114,169.20957446808512,170.48334127660632,170.51
115,169.20957446808512,170.48334127660632,170.51
116,169.20957446808512,170.48334127660632,170.51
117,169.20957446808512,170.48334127660632,170.51
118,169.20957446808512,170.48334127660632,170.51
119,169.20957446808512,170.48334127660632,170.51
12,153.00978260869564,160.89759486993168,161.10803571428573
120,169.20957446808512,170.48334127660632,170.51
121,169.20957446808512,170.48334127660632,170.51
122,169.20957446808512,170.48334127660632,170.51
123,169.20957446808512,170.48334127660632,170.51
124,169.20957446808512,170.48334127660632,170.51
125,169.20957446808512,170.48334127660632,170.51
126,169.20957446808512,170.48334127660632,170.51
127,169.20957446808512,170.48334127660632,170.51
128,169.20957446808512,170.48334127660632,170.51
129,169.20957446808512,170.48334127660632,170.51
13,153.70967741935485,161.0181519977244,161.10810810810813
130,169.20957446808512,170.48334127660632,170.51
131,169.20957446808512,170.48334127660632,170.51
132,169.20957446808512,170.48334127660632,170.51
133,169.20957446808512,170.48334127660632,170.51
134,169.20957446808512,170.48334127660632,170.51
135,169.20957446808512,170.48334127660632,170.51
136,169.20957446808512,170.48334127660632,170.51
137,169.20957446808512,170.48334127660632,170.51
138,169.20957446808512,170.48334127660632,170.51
139,169.20957446808512,170.48334127660632,170.51
14,153.70967741935485,161.09017462631712,161.10810810810813
140,169.20957446808512,170.48334127660632,170.51
141,169.20957446808512,170.48334127660632,170.51
142,169.20957446808512,170.48334127660632,170.51
143,169.20957446808512,170.48334127660632,170.51
144,169.20957446808512,170.48334127660632,170.51
145,169.20957446808512,170.48334127660632,170.51
146,169.20957446808512,170.48334127660632,170.51
147,169.20957446808512,170.48334127660632,170.51
148,169.20957446808512,170.48334127660632,170.51
149,169.20957446808512,170.48334127660632,170.51
15,153.70967741935485,161.09017462631712,161.10810810810813
150,169.20957446808512,170.48334127660632,170.51
151,169.20957446808512,170.48334127660632,170.51
152,169.20957446808512,170.48334127660632,170.51
153,169.20957446808512,170.48334127660632,170.51
154,169.20957446808512,170.48334127660632,170.51
155,169.20957446808512,170.48334127660632,170.51
156,169.20957446808512,170.48334127660632,170.51
157,169.20957446808512,170.48334127660632,170.51
158,169.20957446808512,170.48334127660632,170.51
159,169.20957446808512,170.48334127660632,170.51
16,153.70967741935485,161.0986860505292,161.10810810810813
160,169.20957446808512,170.48334127660632,170.51
161,169.20957446808512,170.48334127660632,170.51
162,169.20957446808512,170.48334127660632,170.51
163,169.20957446808512,170.48334127660632,170.51
164,169.20957446808512,170.48334127660632,170.51
165,169.20957446808512,170.48334127660632,170.51
166,169.20957446808512,170.48334127660632,170.51
167,169.20957446808512,170.48334127660632,170.51
168,169.20957446808512,170.48334127660632,170.51
169,169.20957446808512,170.48334127660632,170.51
17,158.60882352941178,161.10630036946503,161.10810810810813
170,169.20957446808512,170.48334127660632,170.51
171,169.20957446808512,170.48334127660632,170.51
172,169.20957446808512,170.48334127660632,170.51
173,169.20957446808512,170.48334127660632,170.51
174,169.20957446808512,170.48334127660632,170.51
175,169.20957446808512,170.48334127660632,170.51
176,169.20957446808512,170.48334127660632,170.51
177,169.20957446808512,170.48334127660632,170.51
178,169.20957446808512,170.48334127660632,170.51
179,169.20957446808512,170.48334127660632,170.51
