gen,worse,avg,best
0,109.60937500000001,130.13975955655246,144.91011235955057
1,109.60937500000001,133.70136016712146,144.91011235955057
10,133.81125,147.87894085749403,147.9105882352941
100,154.20957446808512,154.8004254478994,154.80841121495328
101,154.20957446808512,154.8004254478994,154.80841121495328
102,154.20957446808512,156.7408715142039,158.20978260869566
103,154.20957446808512,157.85519146346903,158.20978260869566
104,154.80841121495328,158.19390954219986,158.20978260869566
105,154.80841121495328,158.20623399037703,158.20978260869566
106,154.80841121495328,159.50995040002263,160.50927835051547
107,158.20891089108912,159.50276826942334,160.50927835051547
108,136.6098901098901,159.45925439537055,160.50927835051547
109,136.6098901098901,159.4679451035121,160.50927835051547
11,137.50947368421052,147.8866319766058,147.9105882352941
110,136.6098901098901,159.46841306865153,160.50927835051547
111,145.00918367346938,159.4717730180856,160.50927835051547
112,145.00918367346938,159.4717730180856,160.50927835051547
113,145.80873786407767,159.47257234026756,160.50927835051547
114,145.80873786407767,159.47257234026756,160.50927835051547
115,146.30957446808512,159.4730731768716,160.50927835051547
116,146.30957446808512,159.4777935699288,160.50927835051547
117,146.30957446808512,159.4777935699288,160.50927835051547
118,146.30957446808512,159.4777935699288,160.50927835051547
119,146.30957446808512,159.4777935699288,160.50927835051547
12,146.30873786407767,147.8881033172502,147.9105882352941
120,146.30957446808512,159.47820351248205,160.50927835051547
121,146.30957446808512,159.47820351248205,160.50927835051547
122,148.80849056603773,159.47889320031823,160.50927835051547
123,148.80849056603773,159.47889320031823,160.50927835051547
124,148.80849056603773,159.47889320031823,160.50927835051547
125,148.80849056603773,159.4805240214093,160.50927835051547
126,148.80849056603773,159.4805240214093,160.50927835051547
127,148.80849056603773,159.4805240214093,160.50927835051547
128,148.80849056603773,159.4805240214093,160.50927835051547
129,148.80849056603773,159.4805240214093,160.50927835051547
13,146.30873786407767,147.8881033172502,147.9105882352941
130,149.20947368421054,159.48693308437635,160.50927835051547
131,149.20947368421054,159.48693308437635,160.50927835051547
132,149.20947368421054,159.48753360365248,160.50927835051547
133,149.20947368421054,159.48753360365248,160.50927835051547
134,151.4109756097561,159.48805333350256,160.50927835051547
135,151.4109756097561,159.48805333350256,160.50927835051547
136,151.4109756097561,159.48805333350256,160.50927835051547
137,151.4109756097561,159.48805333350256,160.50927835051547
138,151.4109756097561,159.48805333350256,160.50927835051547
139,151.4109756097561,159.48805333350256,160.50927835051547
14,146.30873786407767,147.8881033172502,147.9105882352941
140,151.4109756097561,159.48805333350256,160.50927835051547
141,151.4109756097561,159.48805333350256,160.50927835051547
142,151.4109756097561,159.48805333350256,160.50927835051547
143,151.4109756097561,159.48805333350256,160.50927835051547
144,152.11011235955056,159.48819316085255,160.50927835051547
145,152.11011235955056,159.48819316085255,160.50927835051547
146,152.11011235955056,159.48819316085255,160.50927835051547
147,152.11011235955056,159.48819316085255,160.50927835051547
148,152.11011235955056,159.48819316085255,160.50927835051547
149,152.11011235955056,159.48819316085255,160.50927835051547
15,146.30873786407767,150.18484130320027,151.91125
150,152.11011235955056,159.48819316085255,160.50927835051547
151,152.11011235955056,159.48819316085255,160.50927835051547
152,152.11011235955056,159.48819316085255,160.50927835051547
153,152.11011235955056,159.48819316085255,160.50927835051547
154,152.11011235955056,159.48819316085255,160.50927835051547
155,152.11011235955056,159.48819316085255,160.50927835051547
156,152.11011235955056,159.48819316085255,160.50927835051547
157,153.4090909090909,159.49694320512168,160.50927835051547
158,153.4090909090909,159.49694320512168,160.50927835051547
159,153.4090909090909,159.49694320512168,160.50927835051547
16,146.30873786407767,150.98075959550138,151.91125
160,153.4090909090909,159.49694320512168,160.50927835051547
161,153.4090909090909,159.49711322386582,160.50927835051547
162,153.4090909090909,159.49711322386582,160.50927835051547
163,155.70947368421054,159.49740328167667,160.50927835051547
164,155.70947368421054,159.49740328167667,160.50927835051547
165,155.70947368421054,159.49740328167667,160.50927835051547
166,155.70947368421054,159.49740328167667,160.50927835051547
167,155.70947368421054,159.49740328167667,160.50927835051547
168,155.70947368421054,159.49740328167667,160.50927835051547
169,155.70947368421054,159.49740328167667,160.50927835051547
17,147.209,151.18106383679128,151.91125
170,155.70947368421054,159.49740328167667,160.50927835051547
171,155.70947368421054,159.49740328167667,160.50927835051547
172,155.70947368421054,159.49740328167667,160.50927835051547
173,155.70947368421054,159.49740328167667,160.50927835051547
174,155.70947368421054,159.49740328167667,160.50927835051547
175,155.70947368421054,159.49740328167667,160.50927835051547
176,155.70947368421054,159.49740328167667,160.50927835051547
177,155.70947368421054,159.49740328167667,160.50927835051547
178,155.70947368421054,159.49740328167667,160.50927835051547
179,155.70947368421054,159.49740328167667,160.50927835051547
18,147.9105882352941,151.21791515443817,151.91125
180,155.70947368421054,159.49740328167667,160.50927835051547
181,155.70947368421054,159.49740328167667,160.50927835051547
182,155.70947368421054,159.49740328167667,160.50927835051547
183,155.70947368421054,159.49740328167667,160.50927835051547
184,155.70947368421054,159.49740328167667,160.50927835051547
185,155.70947368421054,159.49740328167667,160.50927835051547
186,155.70947368421054,159.49740328167667,160.50927835051547
187,155.70947368421054,159.49740328167667,160.50927835051547
188,155.70947368421054,159.49740328167667,160.50927835051547
189,155.70947368421054,159.49740328167667,160.50927835051547
19,147.9105882352941,151.21791515443817,151.91125
190,155.70947368421054,159.49740328167667,160.50927835051547
191,155.70947368421054,159.49740328167667,160.50927835051547
192,155.70947368421054,159.49740328167667,160.50927835051547
193,155.70947368421054,159.49740328167667,160.50927835051547
194,155.70947368421054,159.49740328167667,160.50927835051547
195,155.70947368421054,159.49740328167667,160.50927835051547
196,155.70947368421054,159.49740328167667,160.50927835051547
197,155.70947368421054,159.49740328167667,160.50927835051547
198,155.70947368421054,159.49740328167667,160.50927835051547
199,155.70947368421054,159.49740328167667,160.50927835051547
2,109.60937500000001,134.25903161362433,144.91011235955057
20,147.9105882352941,151.21791515443817,151.91125
200,155.70947368421054,159.49740328167667,160.50927835051547
201,155.70947368421054,159.49740328167667,160.50927835051547
202,155.70947368421054,159.49740328167667,160.50927835051547
203,155.70947368421054,159.49740328167667,160.50927835051547
204,155.70947368421054,159.49740328167667,160.50927835051547
205,155.70947368421054,159.49740328167667,160.50927835051547
206,155.70947368421054,159.49740328167667,160.50927835051547
207,155.70947368421054,159.49740328167667,160.50927835051547
208,155.70947368421054,159.49740328167667,160.50927835051547
209,155.70947368421054,159.49740328167667,160.50927835051547
21,147.9105882352941,151.21791515443817,151.91125
210,155.70947368421054,159.49740328167667,160.50927835051547
211,155.70947368421054,159.49740328167667,160.50927835051547
212,155.70947368421054,159.49740328167667,160.50927835051547
213,155.70947368421054,159.49740328167667,160.50927835051547
214,155.70947368421054,159.49740328167667,160.50927835051547
215,155.70947368421054,159.49740328167667,160.50927835051547
216,155.70947368421054,159.49740328167667,160.50927835051547
217,155.70947368421054,159.49740328167667,160.50927835051547
218,155.70947368421054,159.49740328167667,160.50927835051547
219,155.70947368421054,159.49740328167667,160.50927835051547
