gen,worse,avg,best
0,269.51,318.43806524443346,366.5091463414634
1,274.5084269662921,323.4460439660829,366.5091463414634
10,404.0074626865672,432.503501717263,432.50735294117646
100,452.00694444444446,463.34245981813837,463.50688073394497
101,452.00694444444446,463.34245981813837,463.50688073394497
102,452.00694444444446,463.34245981813837,463.50688073394497
103,452.00694444444446,463.34245981813837,463.50688073394497
104,452.00694444444446,463.34245981813837,463.50688073394497
105,452.00694444444446,463.34245981813837,463.50688073394497
106,452.00694444444446,463.34245981813837,463.50688073394497
107,452.00694444444446,463.34245981813837,463.50688073394497
108,452.00694444444446,463.34245981813837,463.50688073394497
109,452.00694444444446,463.34245981813837,463.50688073394497
11,418.25735294117646,432.50492670628836,432.50735294117646
110,452.00694444444446,463.34245981813837,463.50688073394497
111,452.00694444444446,463.34245981813837,463.50688073394497
112,452.00694444444446,463.34245981813837,463.50688073394497
113,452.00694444444446,463.34245981813837,463.50688073394497
114,452.00694444444446,463.34245981813837,463.50688073394497
115,452.00694444444446,463.34245981813837,463.50688073394497
116,452.00694444444446,463.34245981813837,463.50688073394497
117,463.50688073394497,463.50688073402085,463.50688073394497
118,435.2570093457944,461.2325755997999,463.50688073394497
119,430.25694444444446,460.6915436964568,463.50688073394497
12,430.50742574257424,435.0747972188227,437.0068181818182
120,430.25694444444446,461.1274052713007,463.50688073394497
121,429.50714285714287,461.102104001115,463.50688073394497
122,430.25694444444446,461.53272708392984,463.50688073394497
123,430.25694444444446,461.53272708392984,463.50688073394497
124,430.25694444444446,461.53272708392984,463.50688073394497
125,430.25694444444446,461.53272708392984,463.50688073394497
126,430.25694444444446,461.54678350254744,463.50688073394497
127,430.25694444444446,461.54990827172435,463.50688073394497
128,436.7567567567568,461.55070822769665,463.50688073394497
129,436.7567567567568,461.55070822769665,463.50688073394497
13,430.50742574257424,436.5305746979178,437.0068181818182
130,440.5063025210084,461.57095604099294,463.50688073394497
131,444.7566371681416,463.5047973736246,463.50688073394497
132,428.7564655172414,460.62267569731733,463.50688073394497
133,428.7564655172414,460.1879502937964,463.50688073394497
134,428.7564655172414,460.3666485909639,463.50688073394497
135,421.50714285714287,460.35110167928786,463.50688073394497
136,428.7564655172414,460.3639788064605,463.50688073394497
137,428.7564655172414,460.37732162224285,463.50688073394497
138,430.25742574257424,462.6693888702791,463.50688073394497
139,431.00669642857144,462.8366293398359,463.50688073394497
14,432.50735294117646,438.8014298021208,440.5075
140,431.00669642857144,462.8393288071045,463.50688073394497
141,431.00669642857144,462.8393288071045,463.50688073394497
142,431.00669642857144,462.8393288071045,463.50688073394497
143,431.00669642857144,462.9212816396683,463.50688073394497
144,441.75657894736844,462.92575667329237,463.50688073394497
145,441.75657894736844,462.92918063059113,463.50688073394497
146,441.75657894736844,462.92918063059113,463.50688073394497
147,441.75657894736844,462.92918063059113,463.50688073394497
148,441.75657894736844,462.92918063059113,463.50688073394497
149,441.75657894736844,462.92918063059113,463.50688073394497
15,432.50735294117646,438.8014298021208,440.5075
150,441.75657894736844,462.92918063059113,463.50688073394497
151,443.75657894736844,462.92993115690683,463.50688073394497
152,443.75657894736844,462.92993115690683,463.50688073394497
153,443.75657894736844,462.92993115690683,463.50688073394497
154,443.75657894736844,462.92998120475374,463.50688073394497
155,443.75657894736844,462.92998120475374,463.50688073394497
156,443.75657894736844,462.92998120475374,463.50688073394497
157,443.75657894736844,462.92998120475374,463.50688073394497
158,443.75657894736844,462.92998120475374,463.50688073394497
159,443.75657894736844,462.92998120475374,463.50688073394497
16,432.50735294117646,439.2794150869271,440.5075
160,443.75657894736844,462.92998120475374,463.50688073394497
161,443.75657894736844,462.92998120475374,463.50688073394497
162,443.75657894736844,462.92998120475374,463.50688073394497
163,443.75657894736844,462.92998120475374,463.50688073394497
164,443.75657894736844,462.92998120475374,463.50688073394497
165,443.75657894736844,462.92998120475374,463.50688073394497
166,443.75657894736844,462.92998120475374,463.50688073394497
167,443.75657894736844,462.92998120475374,463.50688073394497
168,443.75657894736844,462.9885784725438,463.50688073394497
169,444.0068181818182,462.98950381732254,463.50688073394497
17,432.50735294117646,439.4038848933642,440.5075
170,444.0068181818182,462.98950381732254,463.50688073394497
171,444.0068181818182,462.98950381732254,463.50688073394497
172,444.0068181818182,462.98950381732254,463.50688073394497
173,444.0068181818182,462.98950381732254,463.50688073394497
174,445.50735294117646,463.0567500966376,463.50688073394497
175,445.50735294117646,463.0567500966376,463.50688073394497
176,447.7570754716981,463.0575750486752,463.50688073394497
177,447.7570754716981,463.0575750486752,463.50688073394497
178,447.7570754716981,463.0575750486752,463.50688073394497
179,447.7570754716981,463.0575750486752,463.50688073394497
18,432.50735294117646,440.31662722222677,441.0070754716981
180,447.7570754716981,463.0575750486752,463.50688073394497
181,447.7570754716981,463.0575750486752,463.50688073394497
182,447.7570754716981,463.0575750486752,463.50688073394497
183,447.7570754716981,463.0575750486752,463.50688073394497
184,447.7570754716981,463.0575750486752,463.50688073394497
185,447.7570754716981,463.0575750486752,463.50688073394497
186,447.7570754716981,463.0575750486752,463.50688073394497
187,447.7570754716981,463.0575750486752,463.50688073394497
188,447.7570754716981,463.0575750486752,463.50688073394497
189,447.7570754716981,463.0575750486752,463.50688073394497
19,432.50735294117646,442.005676149025,443.25694444444446
190,447.7570754716981,463.0575750486752,463.50688073394497
191,447.7570754716981,463.0575750486752,463.50688073394497
192,447.7570754716981,463.0575750486752,463.50688073394497
193,447.7570754716981,463.0575750486752,463.50688073394497
194,447.7570754716981,463.0575750486752,463.50688073394497
195,447.7570754716981,463.0575750486752,463.50688073394497
196,447.7570754716981,463.0575750486752,463.50688073394497
197,447.7570754716981,463.0575750486752,463.50688073394497
198,447.7570754716981,463.0575750486752,463.50688073394497
199,447.7570754716981,463.0575750486752,463.50688073394497
2,274.5084269662921,336.05645521098216,366.5091463414634
20,432.50735294117646,442.005676149025,443.25694444444446
200,447.7570754716981,463.0575750486752,463.50688073394497
201,447.7570754716981,463.0575750486752,463.50688073394497
202,447.7570754716981,463.0575750486752,463.50688073394497
203,447.7570754716981,463.0575750486752,463.50688073394497
204,447.7570754716981,463.0575750486752,463.50688073394497
205,447.7570754716981,463.0575750486752,463.50688073394497
206,447.7570754716981,463.0575750486752,463.50688073394497
207,447.7570754716981,463.0575750486752,463.50688073394497
208,447.7570754716981,463.0575750486752,463.50688073394497
209,447.7570754716981,463.0575750486752,463.50688073394497
21,437.0068181818182,442.15854071090894,443.25694444444446
210,447.7570754716981,463.0575750486752,463.50688073394497
211,447.7570754716981,463.0575750486752,463.50688073394497
212,447.7570754716981,463.0575750486752,463.50688073394497
213,447.7570754716981,463.0575750486752,463.50688073394497
214,447.7570754716981,463.0575750486752,463.50688073394497
215,447.7570754716981,463.0575750486752,463.50688073394497
216,447.7570754716981,463.0575750486752,463.50688073394497
217,447.7570754716981,463.0575750486752,463.50688073394497
218,447.7570754716981,463.0575750486752,463.50688073394497
219,447.7570754716981,463.0575750486752,463.50688073394497
22,437.0068181818182,442.15854071090894,443.25694444444446
220,447.7570754716981,463.0575750688907,463.50688073394497
221,447.7570754716981,463.0575750688907,463.50688073394497
222,447.7570754716981,463.0575750688907,463.50688073394497
223,447.7570754716981,463.0575750688907,463.50688073394497
224,447.7570754716981,463.0575750688907,463.50688073394497
225,447.7570754716981,463.0575750688907,463.50688073394497
226,447.7570754716981,463.0575750688907,463.50688073394497
