gen,worse,avg,best
0,274.0078125,325.77895058597204,362.2584269662921
1,274.0078125,338.48681762100296,362.2584269662921
10,348.2577720207254,378.45135269243417,380.50824175824175
100,382.25773195876286,394.85257167738087,395.00721153846155
101,382.25773195876286,394.85257167738087,395.00721153846155
102,382.25773195876286,394.85257167738087,395.00721153846155
103,382.25773195876286,394.85257167738087,395.00721153846155
104,382.25773195876286,394.85257167738087,395.00721153846155
105,382.25773195876286,394.85257167738087,395.00721153846155
106,382.25773195876286,394.85257167738087,395.00721153846155
107,382.25773195876286,394.85257167738087,395.00721153846155
108,382.25773195876286,394.85257167738087,395.00721153846155
109,382.25773195876286,394.85257167738087,395.00721153846155
11,366.25757575757575,379.9877568345886,380.50824175824175
110,382.25773195876286,394.85257167738087,395.00721153846155
111,383.5076530612245,394.85419728667375,395.00721153846155
112,383.5076530612245,394.85419728667375,395.00721153846155
113,383.5076530612245,394.85419728667375,395.00721153846155
114,383.5076530612245,394.85419728667375,395.00721153846155
115,383.5076530612245,394.85419728667375,395.00721153846155
116,383.5076530612245,394.85419728667375,395.00721153846155
117,383.5076530612245,394.85419728667375,395.00721153846155
118,383.5076530612245,394.85419728667375,395.00721153846155
119,383.5076530612245,394.85419728667375,395.00721153846155
12,375.0078125,379.9897068486923,380.50824175824175
120,383.5076530612245,394.85419728667375,395.00721153846155
121,383.5076530612245,394.85419728667375,395.00721153846155
122,383.5076530612245,394.85419728667375,395.00721153846155
123,383.5076530612245,394.85419728667375,395.00721153846155
124,383.5076530612245,394.85419728667375,395.00721153846155
125,383.5076530612245,394.85419728667375,395.00721153846155
126,383.5076530612245,394.85419728667375,395.00721153846155
127,383.5076530612245,394.85419728667375,395.00721153846155
128,383.5076530612245,394.85419728667375,395.00721153846155
129,383.5076530612245,394.85419728667375,395.00721153846155
13,375.0078125,379.9897068486923,380.50824175824175
130,383.5076530612245,394.85419728667375,395.00721153846155
131,383.5076530612245,394.85419728667375,395.00721153846155
132,383.5076530612245,394.85419728667375,395.00721153846155
133,383.5076530612245,394.85419728667375,395.00721153846155
134,383.5076530612245,394.85419728667375,395.00721153846155
135,383.5076530612245,394.85419728667375,395.00721153846155
136,383.5076530612245,394.85419728667375,395.00721153846155
137,383.5076530612245,394.85419728667375,395.00721153846155
138,383.5076530612245,394.85419728667375,395.00721153846155
139,383.5076530612245,394.85419728667375,395.00721153846155
14,375.0078125,379.9897068486923,380.50824175824175
140,383.5076530612245,394.85419728667375,395.00721153846155
141,383.5076530612245,394.85419728667375,395.00721153846155
142,383.5076530612245,394.85419728667375,395.00721153846155
143,383.5076530612245,394.85419728667375,395.00721153846155
144,383.5076530612245,394.85419728667375,395.00721153846155
145,383.5076530612245,394.85419728667375,395.00721153846155
146,383.5076530612245,394.85419728667375,395.00721153846155
147,383.5076530612245,394.85419728667375,395.00721153846155
148,383.5076530612245,394.85419728667375,395.00721153846155
149,383.5076530612245,394.85419728667375,395.00721153846155
15,375.0078125,379.9897068486923,380.50824175824175
150,383.5076530612245,394.85419728667375,395.00721153846155
151,383.5076530612245,394.85419728667375,395.00721153846155
152,383.5076530612245,394.85419728667375,395.00721153846155
153,383.5076530612245,394.85419728667375,395.00721153846155
154,383.5076530612245,394.85419728667375,395.00721153846155
155,383.5076530612245,394.85419728667375,395.00721153846155
156,383.5076530612245,394.85419728667375,395.00721153846155
157,383.5076530612245,394.85419728667375,395.00721153846155
158,383.5076530612245,394.85419728667375,395.00721153846155
159,383.5076530612245,394.85419728667375,395.00721153846155
16,375.0078125,379.9897068486923,380.50824175824175
160,383.5076530612245,394.85419728667375,395.00721153846155
161,383.5076530612245,394.85419728667375,395.00721153846155
162,383.5076530612245,394.85419728667375,395.00721153846155
163,383.5076530612245,394.85419728667375,395.00721153846155
164,383.5076530612245,394.85419728667375,395.00721153846155
165,383.5076530612245,394.85419728667375,395.00721153846155
166,383.5076530612245,394.85419728667375,395.00721153846155
167,383.5076530612245,394.85419728667375,395.00721153846155
168,383.5076530612245,394.85419728667375,395.00721153846155
169,383.5076530612245,394.85419728667375,395.00721153846155
17,375.0078125,379.9897068486923,380.50824175824175
170,383.5076530612245,394.85419728667375,395.00721153846155
171,383.5076530612245,394.85419728667375,395.00721153846155
172,383.5076530612245,394.85419728667375,395.00721153846155
173,383.5076530612245,394.85419728667375,395.00721153846155
174,383.5076530612245,394.85419728667375,395.00721153846155
175,383.5076530612245,394.85419728667375,395.00721153846155
176,383.5076530612245,394.85419728667375,395.00721153846155
177,383.5076530612245,394.85419728667375,395.00721153846155
178,383.5076530612245,394.85419728667375,395.00721153846155
179,383.5076530612245,394.85419728667375,395.00721153846155
18,375.0078125,379.9897068486923,380.50824175824175
180,383.5076530612245,394.85419728667375,395.00721153846155
181,383.5076530612245,394.85419728667375,395.00721153846155
182,383.5076530612245,394.85419728667375,395.00721153846155
183,383.5076530612245,394.85419728667375,395.00721153846155
184,383.5076530612245,394.85419728667375,395.00721153846155
185,383.5076530612245,394.85419728667375,395.00721153846155
186,383.5076530612245,394.85419728667375,395.00721153846155
187,383.5076530612245,394.85419728667375,395.00721153846155
188,383.5076530612245,394.85419728667375,395.00721153846155
189,383.5076530612245,394.85419728667375,395.00721153846155
19,375.0078125,379.9897068486923,380.50824175824175
190,383.5076530612245,394.85419728667375,395.00721153846155
191,383.5076530612245,394.85419728667375,395.00721153846155
192,383.5076530612245,394.85419728667375,395.00721153846155
193,383.5076530612245,394.85419728667375,395.00721153846155
194,383.5076530612245,394.85419728667375,395.00721153846155
195,383.5076530612245,394.85419728667375,395.00721153846155
196,383.5076530612245,394.85419728667375,395.00721153846155
197,383.5076530612245,394.85419728667375,395.00721153846155
198,383.5076530612245,394.85419728667375,395.00721153846155
199,383.5076530612245,394.85419728667375,395.00721153846155
2,274.0078125,343.93726883597213,362.2584269662921
20,375.0078125,379.9897068486923,380.50824175824175
200,383.5076530612245,394.85419728667375,395.00721153846155
201,383.5076530612245,394.85419728667375,395.00721153846155
202,383.5076530612245,394.85419728667375,395.00721153846155
203,383.5076530612245,394.85419728667375,395.00721153846155
204,383.5076530612245,394.85419728667375,395.00721153846155
205,383.5076530612245,394.85419728667375,395.00721153846155
206,383.5076530612245,394.85419728667375,395.00721153846155
207,395.00721153846155,395.00721153849076,395.00721153846155
208,380.7579787234043,393.88284775786985,395.00721153846155
209,363.50892857142856,393.30946721694573,395.00721153846155
21,375.0078125,379.9897068486923,380.50824175824175
210,363.00742574257424,393.21241333573505,395.00721153846155
211,356.2578947368421,393.18284676419864,395.00721153846155
212,356.7590361445783,393.1796052962631,395.00721153846155
213,356.7590361445783,393.38990434162616,395.00721153846155
214,363.00742574257424,393.4237001943525,395.00721153846155
215,363.50892857142856,393.43235948660504,395.00721153846155
216,363.50892857142856,393.43235948660504,395.00721153846155
217,363.75721153846155,393.43238431490175,395.00721153846155
218,363.75721153846155,393.43238431490175,395.00721153846155
219,368.5083333333333,393.4328594270812,395.00721153846155
22,375.0078125,379.9897068486923,380.50824175824175
220,374.00742574257424,393.4334093363222,395.00721153846155
221,374.00742574257424,393.4334093363222,395.00721153846155
222,374.00742574257424,393.4334093363222,395.00721153846155
223,374.00742574257424,393.4334093363222,395.00721153846155
224,374.00742574257424,393.4334093363222,395.00721153846155
225,374.00742574257424,393.4334093363222,395.00721153846155
226,374.00742574257424,393.4334093363222,395.00721153846155
227,374.00742574257424,393.4334093363222,395.00721153846155
228,374.00742574257424,393.4334093363222,395.00721153846155
229,374.25735294117646,393.9643900494531,395.00721153846155
23,375.0078125,379.9897068486923,380.50824175824175
230,374.25735294117646,393.9643900494531,395.00721153846155
231,374.25735294117646,393.9643900494531,395.00721153846155
232,374.25735294117646,393.9643900494531,395.00721153846155
233,374.25735294117646,393.9643900494531,395.00721153846155
234,374.25735294117646,393.9643900494531,395.00721153846155
235,374.25735294117646,393.9643900494531,395.00721153846155
236,374.25735294117646,393.9643900494531,395.00721153846155
237,374.25735294117646,393.9643900494531,395.00721153846155
238,374.25735294117646,393.9643900494531,395.00721153846155
239,374.25735294117646,393.9643900494531,395.00721153846155
24,375.75815217391306,379.9900069845619,380.50824175824175
240,374.25735294117646,393.9643900494531,395.00721153846155
241,374.25735294117646,393.9643900494531,395.00721153846155
242,374.2578947368421,394.0699010802789,395.00721153846155
243,374.2578947368421,394.0699010802789,395.00721153846155
244,374.2578947368421,394.0699010802789,395.00721153846155
245,374.2578947368421,394.0699010802789,395.00721153846155
246,374.2578947368421,394.0699010802789,395.00721153846155
247,374.2578947368421,394.0699010802789,395.00721153846155
248,374.2578947368421,394.07437669151443,395.00721153846155
249,374.2578947368421,394.07437669151443,395.00721153846155
25,375.75815217391306,379.9900069845619,380.50824175824175
250,374.2578947368421,394.07437669151443,395.00721153846155
251,374.2578947368421,394.07437669151443,395.00721153846155
252,383.0083333333333,394.0781768501557,395.00721153846155
253,383.0083333333333,394.0781768501557,395.00721153846155
254,383.0083333333333,394.0781768501557,395.00721153846155
255,383.0083333333333,394.0781768501557,395.00721153846155
