gen,worse,avg,best
0,808.5033333333333,957.3525711540763,1099.503048780488
1,808.5033333333333,976.5929976683203,1099.503048780488
10,1047.752659574468,1103.6234486244816,1110.752659574468
100,1109.2523148148148,1186.0014432473006,1193.252840909091
101,1109.2523148148148,1186.0014432473006,1193.252840909091
102,1115.2527777777777,1186.0406687925638,1193.252840909091
103,1154.252808988764,1190.2079873131472,1193.252840909091
104,1122.7527777777777,1184.714084760651,1193.252840909091
105,1122.7527777777777,1187.268079942134,1193.252840909091
106,1112.2530864197531,1187.1104065496838,1193.252840909091
107,1094.2527777777777,1187.0361130173128,1193.252840909091
108,1094.2527777777777,1187.0412342797465,1193.252840909091
109,1094.2527777777777,1187.2275318469744,1193.252840909091
11,1047.752659574468,1109.0512248593382,1110.752659574468
110,1094.2527777777777,1187.2275318469744,1193.252840909091
111,1122.7527777777777,1187.3640323029392,1193.252840909091
112,1122.7527777777777,1187.3640323029392,1193.252840909091
113,1122.7527777777777,1187.3640323029392,1193.252840909091
114,1122.7527777777777,1187.7514856115215,1193.252840909091
115,1123.5024271844661,1187.7515605764622,1193.252840909091
116,1123.5024271844661,1187.7515605764622,1193.252840909091
117,1133.2526315789473,1187.8212359336621,1193.252840909091
118,1133.2526315789473,1187.8212359336621,1193.252840909091
119,1133.2526315789473,1187.8212359336621,1193.252840909091
12,1091.252808988764,1117.2967831111262,1123.5027777777777
120,1133.2526315789473,1187.8212359336621,1193.252840909091
121,1133.2526315789473,1187.8212359336621,1193.252840909091
122,1139.252688172043,1187.833310839555,1193.252840909091
123,1152.0025773195875,1187.83458582847,1193.252840909091
124,1152.0025773195875,1187.83458582847,1193.252840909091
125,1152.0025773195875,1187.83458582847,1193.252840909091
126,1152.0025773195875,1187.83458582847,1193.252840909091
127,1152.0025773195875,1187.83458582847,1193.252840909091
128,1152.0025773195875,1187.83458582847,1193.252840909091
129,1152.0025773195875,1187.83458582847,1193.252840909091
13,1091.252808988764,1126.3942739840497,1133.2527173913043
130,1152.0025773195875,1187.83458582847,1193.252840909091
131,1152.0025773195875,1187.83458582847,1193.252840909091
132,1167.002688172043,1190.206487282752,1193.252840909091
133,1104.7525510204082,1183.3027937291822,1193.252840909091
134,1104.7525510204082,1182.9360553610659,1193.252840909091
