gen,worse,avg,best
0,555.0054945054945,641.4597710496716,733.0060975609756
1,555.0054945054945,661.7636301563105,733.0060975609756
10,666.0059523809524,752.5910856795507,763.5054945054945
100,796.0049019607843,805.9731260960559,806.0047169811321
101,796.0049019607843,805.9731260960559,806.0047169811321
102,796.0049019607843,805.9731260960559,806.0047169811321
103,796.0049019607843,805.9731260960559,806.0047169811321
104,796.0049019607843,810.8285543306553,814.5049504950495
105,796.0049019607843,810.8285543306553,814.5049504950495
106,796.0049019607843,810.8285543306553,814.5049504950495
107,796.0049019607843,810.8285543306553,814.5049504950495
108,796.0049019607843,810.8294043355088,814.5049504950495
109,796.0049019607843,810.8294043355088,814.5049504950495
11,732.0051020408164,752.7159927461438,763.5054945054945
110,796.0049019607843,810.8294043355088,814.5049504950495
111,796.0049019607843,810.8294043355088,814.5049504950495
112,796.0049019607843,810.8294043355088,814.5049504950495
113,796.0049019607843,810.8294043355088,814.5049504950495
114,796.0049019607843,810.8294043355088,814.5049504950495
115,796.0049019607843,810.8294043355088,814.5049504950495
116,796.0049019607843,810.8294043355088,814.5049504950495
117,796.0049019607843,810.8294043355088,814.5049504950495
118,796.0049019607843,810.8294043355088,814.5049504950495
119,796.0049019607843,810.8294043355088,814.5049504950495
12,734.005376344086,755.5025549619147,763.5054945054945
120,796.0049019607843,810.8294043355088,814.5049504950495
121,796.0049019607843,810.8294043355088,814.5049504950495
122,798.504854368932,810.8296543307496,814.5049504950495
123,798.504854368932,810.8296543307496,814.5049504950495
124,798.504854368932,810.8296543307496,814.5049504950495
125,803.505,810.8301543453127,814.5049504950495
126,803.505,810.8301543453127,814.5049504950495
127,803.505,810.8301543453127,814.5049504950495
128,803.505,810.8301543453127,814.5049504950495
129,803.505,810.8301543453127,814.5049504950495
13,738.5054945054945,757.3954511184082,763.5054945054945
130,803.505,810.8301543453127,814.5049504950495
131,803.505,810.8301543453127,814.5049504950495
132,803.505,810.8301543453127,814.5049504950495
133,803.505,810.8301543453127,814.5049504950495
134,803.505,810.8301543453127,814.5049504950495
135,803.505,810.8301543453127,814.5049504950495
136,803.505,810.8301543453127,814.5049504950495
137,803.505,810.8301543453127,814.5049504950495
138,803.505,810.8301543453127,814.5049504950495
139,803.505,810.8301543453127,814.5049504950495
14,737.5052631578948,755.7736264240242,763.5054945054945
140,803.505,810.8301543453127,814.5049504950495
141,803.505,810.8301543453127,814.5049504950495
142,803.505,810.8301543453127,814.5049504950495
143,803.505,810.8301543453127,814.5049504950495
144,803.505,810.8301543453127,814.5049504950495
145,803.505,810.8301543453127,814.5049504950495
146,803.505,810.8301543453127,814.5049504950495
147,803.505,810.8301543453127,814.5049504950495
148,803.505,810.8301543453127,814.5049504950495
149,803.505,810.8301543453127,814.5049504950495
15,737.5052631578948,756.0126424000083,763.5054945054945
150,803.505,810.8301543453127,814.5049504950495
151,803.505,810.8301543453127,814.5049504950495
152,803.505,810.8301543453127,814.5049504950495
153,803.505,810.8301543453127,814.5049504950495
154,804.5052083333334,810.8379556856186,814.5049504950495
155,804.5052083333334,810.8379556856186,814.5049504950495
156,804.5052083333334,810.8379556856186,814.5049504950495
157,804.5052083333334,810.8379556856186,814.5049504950495
158,804.5052083333334,810.8379556856186,814.5049504950495
159,804.5052083333334,810.8379556856186,814.5049504950495
16,689.5053191489362,755.8729071535585,763.5054945054945
160,804.5052083333334,810.8379556856186,814.5049504950495
161,804.5052083333334,810.8379556856186,814.5049504950495
162,804.5052083333334,810.8379556856186,814.5049504950495
163,804.5052083333334,810.8379556856186,814.5049504950495
164,804.5052083333334,810.8379556856186,814.5049504950495
165,804.5052083333334,810.8379556856186,814.5049504950495
166,804.5052083333334,810.8379556856186,814.5049504950495
167,804.5052083333334,810.8379556856186,814.5049504950495
168,804.5052083333334,810.8379556856186,814.5049504950495
169,804.5052083333334,810.8379556856186,814.5049504950495
17,689.5053191489362,755.9696214631043,763.5054945054945
170,804.5052083333334,810.8379556856186,814.5049504950495
171,804.5052083333334,813.806421870292,816.0060240963855
172,804.5052083333334,813.806421870292,816.0060240963855
173,804.5052083333334,813.806421870292,816.0060240963855
174,804.5052083333334,813.806421870292,816.0060240963855
175,806.0047169811321,814.6754416547566,816.0060240963855
176,774.5052631578948,811.4263830998816,816.0060240963855
177,765.5044247787611,810.615562005929,816.0060240963855
178,746.5045871559633,810.4295843855773,816.0060240963855
179,746.5045871559633,811.6048667516174,816.0060240963855
18,689.5053191489362,765.7868611671222,773.0055555555556
180,746.5045871559633,811.6048667516174,816.0060240963855
181,765.5044247787611,812.2796769310145,816.0060240963855
182,771.0051020408164,812.2835274050982,816.0060240963855
183,771.0051020408164,812.2835274050982,816.0060240963855
184,771.0051020408164,812.2835274050982,816.0060240963855
185,771.0051020408164,812.3627240130703,816.0060240963855
186,771.0051020408164,812.3627240130703,816.0060240963855
187,771.0051020408164,812.3627240130703,816.0060240963855
188,771.0051020408164,812.3627240130703,816.0060240963855
189,771.0051020408164,812.3627240130703,816.0060240963855
19,737.5052631578948,771.2725569134951,773.0055555555556
190,771.0051020408164,812.3627240130703,816.0060240963855
191,771.0051020408164,812.3627740183301,816.0060240963855
192,771.5051546391752,812.36282402359,816.0060240963855
193,771.5051546391752,812.4300284691953,816.0060240963855
194,774.5051020408164,812.4303284639356,816.0060240963855
195,788.505,812.742343687646,816.0060240963855
196,788.505,812.742343687646,816.0060240963855
197,788.505,812.742343687646,816.0060240963855
198,788.505,812.742343687646,816.0060240963855
199,788.505,812.742343687646,816.0060240963855
2,561.5071428571429,666.2404749827303,733.0060975609756
20,739.5051546391752,772.7048558046803,773.0055555555556
200,788.505,812.742343687646,816.0060240963855
201,792.0053191489362,812.7987920879028,816.0060240963855
202,792.0053191489362,812.7987920879028,816.0060240963855
203,792.0053191489362,812.8069918330254,816.0060240963855
204,796.0052083333334,814.3274629386182,816.0060240963855
205,796.0052083333334,814.3274629386182,816.0060240963855
206,796.0052083333334,814.3274629386182,816.0060240963855
207,796.0052083333334,814.3274629386182,816.0060240963855
208,796.0052083333334,814.3274629386182,816.0060240963855
209,796.0052083333334,814.3274629386182,816.0060240963855
21,739.5051546391752,772.7048558046803,773.0055555555556
210,796.0052083333334,814.3274629386182,816.0060240963855
211,796.0052083333334,814.3274629386182,816.0060240963855
212,796.0052083333334,814.3274629386182,816.0060240963855
213,796.0052083333334,814.3274629386182,816.0060240963855
214,796.0052083333334,814.3274629386182,816.0060240963855
215,796.0052083333334,814.3274629386182,816.0060240963855
216,796.0052083333334,814.3274629386182,816.0060240963855
217,796.0052083333334,814.3274629386182,816.0060240963855
218,796.0052083333334,814.3274629386182,816.0060240963855
219,796.0052083333334,814.3274629386182,816.0060240963855
22,741.005376344086,772.7054558933623,773.0055555555556
220,796.0052083333334,814.3274629386182,816.0060240963855
221,796.0052083333334,814.3274629386182,816.0060240963855
222,796.0052083333334,814.3274629386182,816.0060240963855
223,796.0052083333334,814.4450609370066,816.0060240963855
224,796.0052083333334,814.4450609370066,816.0060240963855
225,796.0052083333334,814.4450609370066,816.0060240963855
226,796.0052083333334,814.4450609370066,816.0060240963855
227,796.0052083333334,814.4450609370066,816.0060240963855
228,796.0052083333334,814.4450609370066,816.0060240963855
229,796.0052083333334,814.4450609370066,816.0060240963855
23,744.0057471264367,772.7116556585327,773.0055555555556
230,796.0052083333334,814.4450609370066,816.0060240963855
231,796.0052083333334,814.4450609370066,816.0060240963855
232,796.0052083333334,814.4450609370066,816.0060240963855
233,796.0052083333334,814.4450609370066,816.0060240963855
234,796.0054945054945,814.4525602215763,816.0060240963855
235,796.0054945054945,814.4525602215763,816.0060240963855
236,796.0054945054945,814.4525602215763,816.0060240963855
237,796.0054945054945,814.4525602215763,816.0060240963855
238,796.0054945054945,814.4525602215763,816.0060240963855
239,796.0054945054945,814.4535598552759,816.0060240963855
24,744.0057471264367,772.7116556585327,773.0055555555556
240,796.0054945054945,814.4535598552759,816.0060240963855
241,796.0054945054945,814.4535598552759,816.0060240963855
242,796.0054945054945,814.4535598552759,816.0060240963855
243,796.0054945054945,814.4535598552759,816.0060240963855
244,796.0054945054945,814.4535598552759,816.0060240963855
245,796.0054945054945,814.4535598552759,816.0060240963855
246,811.0052631578948,815.1332694142031,816.0060240963855
247,784.0051546391752,812.6448022547438,816.0060240963855
248,758.0049019607843,811.6198587945146,816.0060240963855
249,758.0049019607843,811.4857409317118,816.0060240963855
25,746.5055555555556,772.8186523102319,773.0055555555556
250,758.0049019607843,811.6560561098137,816.0060240963855
251,758.0049019607843,811.8585047626678,816.0060240963855
252,758.0049019607843,812.4901824633213,816.0060240963855
253,763.0046728971963,812.4911824175086,816.0060240963855
254,790.004854368932,815.1303803953446,816.0060240963855
255,771.504854368932,811.6551493109249,816.0060240963855
256,771.504854368932,810.9453098423379,816.0060240963855
257,771.504854368932,810.7913997199184,816.0060240963855
258,727.5054945054945,810.7664064503731,816.0060240963855
259,771.504854368932,813.1229201458938,816.0060240963855
26,746.5055555555556,781.7653517400156,788.505376344086
260,800.004761904762,815.1297135781606,816.0060240963855
261,785.5054347826087,812.7030792954796,816.0060240963855
262,762.0054347826087,811.8688850845666,816.0060240963855
263,762.0054347826087,812.0803615749561,816.0060240963855
264,762.0054347826087,816.9006735464611,820.504761904762
265,762.0054347826087,819.6106241385982,820.504761904762
266,782.5054945054945,819.7444450310853,820.504761904762
267,816.0060240963855,820.4722710205093,820.504761904762
268,760.0051546391752,815.5475150629609,820.504761904762
269,760.0051546391752,816.4648170301798,820.504761904762
27,746.5055555555556,786.8588448602283,788.505376344086
270,760.0051546391752,816.6228217760042,820.504761904762
271,760.0051546391752,817.6716843525234,820.504761904762
272,782.5046728971963,817.6739343043491,820.504761904762
273,782.5046728971963,817.673937419612,820.504761904762
274,782.5046728971963,817.8008380609896,820.504761904762
275,782.5046728971963,817.8008380609896,820.504761904762
276,782.5049019607843,817.8183387843125,820.504761904762
277,782.5049019607843,817.8183387843125,820.504761904762
278,782.5049019607843,817.8183387843125,820.504761904762
279,782.5049019607843,817.8183387843125,820.504761904762
28,769.005376344086,786.872644838841,788.505376344086
280,782.5049019607843,817.8183387843125,820.504761904762
281,786.005,817.8190388039203,820.504761904762
282,786.005,817.8190388039203,820.504761904762
283,794.5049504950495,820.469382152575,820.504761904762
284,714.5047169811321,811.9683844868082,820.504761904762
285,714.5047169811321,810.1119336771776,820.504761904762
286,714.5047169811321,812.3731429318703,820.504761904762
287,714.5047169811321,813.7680720605608,820.504761904762
288,714.5047169811321,816.8962757263959,820.504761904762
289,714.5047169811321,816.9000973360305,820.504761904762
29,769.005376344086,786.872644838841,788.505376344086
290,714.5047169811321,817.5264032690387,820.504761904762
291,757.0048076923077,817.6159540825654,820.504761904762
292,757.0048076923077,817.6188041068467,820.504761904762
293,768.005376344086,817.619904163712,820.504761904762
294,768.005376344086,817.619904163712,820.504761904762
295,768.005376344086,817.619904163712,820.504761904762
296,775.0049019607843,817.6206041162736,820.504761904762
297,792.0051020408164,817.9607041565898,820.504761904762
298,792.0051020408164,818.1350915479842,820.504761904762
299,792.0051020408164,819.1890854458842,820.504761904762
3,561.5071428571429,697.8035754596677,733.0060975609756
30,769.005376344086,786.872644838841,788.505376344086
300,792.0051020408164,819.1890854458842,820.504761904762
301,792.0051020408164,819.1890854458842,820.504761904762
302,792.0051020408164,819.1890854458842,820.504761904762
303,792.0051020408164,819.1890854458842,820.504761904762
304,792.0051020408164,819.1890854458842,820.504761904762
305,792.0051020408164,819.1890854458842,820.504761904762
306,792.0051020408164,819.1890854458842,820.504761904762
307,792.0051020408164,819.1922849656906,820.504761904762
308,792.0051020408164,819.1922849656906,820.504761904762
309,796.0051020408164,820.4842529377366,821.5049019607843
31,769.005376344086,786.872644838841,788.505376344086
310,797.0049019607843,821.2539407193692,821.5049019607843
311,797.5049504950495,821.460700108536,821.5049019607843
312,797.5049504950495,821.4963516062429,821.5049019607843
313,797.5049504950495,821.4963516062429,821.5049019607843
314,797.5049504950495,821.4963516062429,821.5049019607843
315,797.5049504950495,821.4963516062429,821.5049019607843
316,797.5049504950495,821.4963516062429,821.5049019607843
317,797.5049504950495,821.4963516062429,821.5049019607843
318,797.5049504950495,821.4977016848271,821.5049019607843
319,797.5049504950495,821.4977016848271,821.5049019607843
32,769.005376344086,786.872644838841,788.505376344086
320,800.505376344086,821.4980017274121,821.5049019607843
321,800.505376344086,821.4980017274121,821.5049019607843
322,800.505376344086,821.4980017274121,821.5049019607843
323,800.505376344086,821.4980017274121,821.5049019607843
324,800.505376344086,821.4980017274121,821.5049019607843
325,800.505376344086,821.4980017274121,821.5049019607843
326,811.5049504950495,821.4993016110964,821.5049019607843
327,811.5049504950495,821.4993016110964,821.5049019607843
328,811.5049504950495,821.4993016110964,821.5049019607843
329,811.5049504950495,821.4993016110964,821.5049019607843
33,769.005376344086,786.872644838841,788.505376344086
330,811.5049504950495,821.4993016110964,821.5049019607843
331,811.5049504950495,821.4993016110964,821.5049019607843
332,811.5049504950495,821.4993016110964,821.5049019607843
333,811.5049504950495,821.5010016013895,821.5049019607843
334,811.5049504950495,821.5010016013895,821.5049019607843
335,811.5049504950495,821.5010016013895,821.5049019607843
336,811.5049504950495,821.5010016013895,821.5049019607843
337,811.5049504950495,821.5010016013895,821.5049019607843
338,811.5049504950495,821.5010016013895,821.5049019607843
339,811.5049504950495,821.5010016013895,821.5049019607843
34,769.005376344086,786.872644838841,788.505376344086
340,821.5049019607843,821.5049019607026,821.5049019607843
341,776.5056818181819,817.932950771007,821.5049019607843
342,821.5049019607843,821.5049019607037,821.5049019607843
343,795.5053191489362,819.2970894411521,821.5049019607843
344,795.5053191489362,824.308835471077,828.0052631578948
345,795.5053191489362,824.1042096062557,828.0052631578948
346,795.5053191489362,826.9760623537999,828.0052631578948
347,795.5053191489362,827.1218874754601,828.0052631578948
348,778.5048076923077,827.1170257674817,828.0052631578948
349,781.505,827.1173257867125,828.0052631578948
35,769.005376344086,786.872644838841,788.505376344086
350,795.5053191489362,827.1238249675636,828.0052631578948
351,795.5053191489362,827.1238249675636,828.0052631578948
352,795.5053191489362,827.1238249675636,828.0052631578948
353,795.5053191489362,827.1238249675636,828.0052631578948
354,795.5053191489362,827.1238249675636,828.0052631578948
355,795.5053191489362,827.1238249675636,828.0052631578948
356,795.5053191489362,827.1238249675636,828.0052631578948
357,796.0053191489362,827.1241750273292,828.0052631578948
358,796.0053191489362,827.1241750273292,828.0052631578948
359,796.0053191489362,827.1241750273292,828.0052631578948
36,769.005376344086,786.872644838841,788.505376344086
360,796.0053191489362,827.1241750273292,828.0052631578948
361,796.0053191489362,827.1241750273292,828.0052631578948
362,796.0053191489362,827.1241750273292,828.0052631578948
363,800.5045454545455,827.1257753477003,828.0052631578948
364,801.0051020408164,827.1369757969167,828.0052631578948
365,801.0051020408164,827.1369757969167,828.0052631578948
366,801.0051020408164,827.1369757969167,828.0052631578948
367,821.5049019607843,827.904146428314,828.0052631578948
368,775.0049019607843,823.6752352471817,828.0052631578948
369,756.0045871559633,822.3725718790694,828.0052631578948
37,769.005376344086,786.872644838841,788.505376344086
370,756.0045871559633,825.2824926932861,828.0052631578948
371,756.0045871559633,825.6187109940632,828.0052631578948
372,756.0045871559633,825.6224614178765,828.0052631578948
373,773.5047169811321,825.6292110719585,828.0052631578948
374,775.0049019607843,825.6925092430607,828.0052631578948
375,795.0049504950495,825.7014088434913,828.0052631578948
376,795.0049504950495,825.7017088006503,828.0052631578948
377,795.0049504950495,825.7017088006503,828.0052631578948
378,796.0048076923077,825.7094174298884,828.0052631578948
379,796.0048076923077,825.7094174298884,828.0052631578948
38,769.005376344086,786.872644838841,788.505376344086
380,796.0048076923077,825.7847192104541,828.0052631578948
381,796.0048076923077,825.7847192104541,828.0052631578948
382,796.0048076923077,825.7847192104541,828.0052631578948
383,796.0048076923077,825.7847192104541,828.0052631578948
384,796.505376344086,826.0203966333657,828.0052631578948
385,801.5054347826087,826.4693353479669,828.0052631578948
386,801.5054347826087,826.4693353479669,828.0052631578948
387,801.5054347826087,826.4693353479669,828.0052631578948
388,801.5054347826087,826.4693353479669,828.0052631578948
389,801.5054347826087,826.9513833097352,828.0052631578948
39,769.005376344086,786.9648347632564,788.505376344086
390,801.5054347826087,826.9513833097352,828.0052631578948
391,801.5054347826087,826.9513833097352,828.0052631578948
392,801.5054347826087,826.9513833097352,828.0052631578948
393,801.5054347826087,826.9513833097352,828.0052631578948
394,801.5054347826087,826.9513833097352,828.0052631578948
395,801.5054347826087,826.9513833097352,828.0052631578948
396,801.5054347826087,826.9513833097352,828.0052631578948
397,801.5054347826087,826.9513833097352,828.0052631578948
398,801.5054347826087,826.9513833097352,828.0052631578948
399,801.5054347826087,826.9513833097352,828.0052631578948
4,577.0064935064935,719.8765997308955,733.0060975609756
