gen,worse,avg,best
0,552.5060240963855,657.6153543323624,715.5075757575758
1,552.5060240963855,687.7085976662522,729.5051546391752
10,690.0066666666667,781.2204005917728,792.0050505050505
100,844.5050505050505,851.0021845903341,851.0054347826087
101,844.5050505050505,851.0021845903341,851.0054347826087
102,844.5050505050505,851.0021845903341,851.0054347826087
103,844.5050505050505,851.0021845903341,851.0054347826087
104,844.5050505050505,851.0021845903341,851.0054347826087
105,844.5050505050505,851.0021845903341,851.0054347826087
106,844.5050505050505,851.0021845903341,851.0054347826087
107,844.5050505050505,851.0021845903341,851.0054347826087
108,844.5050505050505,851.0021845903341,851.0054347826087
109,844.5050505050505,851.0021845903341,851.0054347826087
11,745.5052356020942,784.3365886559932,792.0050505050505
110,844.5050505050505,851.0021845903341,851.0054347826087
111,844.5050505050505,851.0021845903341,851.0054347826087
112,844.5050505050505,851.2906359613802,851.505
113,851.0054347826087,851.453145130325,851.505
114,851.0054347826087,851.4954083477376,851.505
115,851.0054347826087,851.5037011303505,851.505
116,851.0054347826087,851.5049500433946,851.505
117,851.0054347826087,851.5049500433946,851.505
118,851.0054347826087,851.5049500433946,851.505
119,851.0054347826087,851.5049500433946,851.505
12,745.5052356020942,789.6205021774664,792.0050505050505
120,851.0054347826087,851.5049500433946,851.505
121,851.0054347826087,851.5049500433946,851.505
122,851.0054347826087,851.5049500433946,851.505
123,851.0054347826087,851.5049500433946,851.505
124,851.0054347826087,851.5049500433946,851.505
125,851.0054347826087,851.5049500433946,851.505
126,851.0054347826087,851.5049500433946,851.505
127,851.0054347826087,851.5049500433946,851.505
128,851.0054347826087,851.5049500433946,851.505
129,851.0054347826087,851.5049500433946,851.505
13,745.5052356020942,790.2956689743519,792.0050505050505
130,851.0054347826087,851.5049500433946,851.505
131,851.0054347826087,851.5049500433946,851.505
132,851.0054347826087,851.5049500433946,851.505
133,851.0054347826087,851.5049500433946,851.505
134,851.0054347826087,851.5049500433946,851.505
135,851.0054347826087,851.5049500433946,851.505
136,851.0054347826087,851.5049500433946,851.505
137,851.0054347826087,851.5049500433946,851.505
138,851.0054347826087,851.5049500433946,851.505
139,851.0054347826087,851.5049500433946,851.505
14,763.0049504950495,792.1118296432192,793.505
140,851.0054347826087,851.5049500433946,851.505
141,851.0054347826087,851.5049500433946,851.505
142,851.0054347826087,851.5049500433946,851.505
143,851.0054347826087,851.5049500433946,851.505
144,851.0054347826087,851.5049500433946,851.505
145,851.0054347826087,851.5049500433946,851.505
146,851.0054347826087,851.5049500433946,851.505
147,851.0054347826087,851.5049500433946,851.505
148,851.0054347826087,851.5049500433946,851.505
149,851.0054347826087,851.5049500433946,851.505
15,763.0049504950495,792.1270294557544,793.505
150,851.0054347826087,851.5049500433946,851.505
151,851.0054347826087,851.5049500433946,851.505
152,851.0054347826087,851.5049500433946,851.505
153,851.0054347826087,851.5049500433946,851.505
154,851.0054347826087,851.5049500433946,851.505
155,851.0054347826087,851.5049500433946,851.505
156,851.0054347826087,851.5049500433946,851.505
157,851.0054347826087,851.5049500433946,851.505
158,851.0054347826087,851.5049500433946,851.505
159,851.0054347826087,851.5049500433946,851.505
16,763.0049504950495,793.1833571896722,793.505
160,851.0054347826087,851.5049500433946,851.505
161,851.0054347826087,851.5049500433946,851.505
162,851.0054347826087,851.5049500433946,851.505
163,851.0054347826087,851.5049500433946,851.505
164,851.0054347826087,851.5049500433946,851.505
165,851.0054347826087,851.5049500433946,851.505
166,851.0054347826087,851.5049500433946,851.505
167,851.0054347826087,851.5049500433946,851.505
168,851.0054347826087,851.5049500433946,851.505
169,851.0054347826087,851.5049500433946,851.505
17,770.0046296296297,793.4546011769495,793.505
170,851.0054347826087,851.5049500433946,851.505
171,851.0054347826087,851.5049500433946,851.505
172,851.0054347826087,851.5049500433946,851.505
173,851.0054347826087,851.5049500433946,851.505
174,851.0054347826087,851.5049500433946,851.505
175,851.0054347826087,851.5049500433946,851.505
176,851.0054347826087,851.5049500433946,851.505
177,851.0054347826087,851.5049500433946,851.505
178,851.0054347826087,851.5049500433946,851.505
179,851.0054347826087,851.5049500433946,851.505
18,782.0051020408164,793.458551034411,793.505
180,851.0054347826087,851.5049500433946,851.505
181,851.0054347826087,851.5049500433946,851.505
182,851.0054347826087,851.5049500433946,851.505
183,851.0054347826087,851.5049500433946,851.505
184,851.0054347826087,851.5049500433946,851.505
185,851.0054347826087,851.5049500433946,851.505
186,851.0054347826087,851.5049500433946,851.505
187,851.0054347826087,851.5049500433946,851.505
188,851.0054347826087,851.5049500433946,851.505
189,851.0054347826087,851.5049500433946,851.505
19,782.0051020408164,822.5113292319284,844.5050505050505
190,851.0054347826087,851.5049500433946,851.505
191,851.0054347826087,851.5049500433946,851.505
192,851.0054347826087,851.5049500433946,851.505
193,851.0054347826087,851.5049500433946,851.505
194,851.0054347826087,851.5049500433946,851.505
195,851.0054347826087,851.5049500433946,851.505
196,851.0054347826087,851.5049500433946,851.505
197,851.0054347826087,851.5049500433946,851.505
198,851.0054347826087,851.5049500433946,851.505
199,851.0054347826087,851.5049500433946,851.505
2,552.5060240963855,704.8954339857506,729.5051546391752
20,783.5049019607843,838.9865951830058,844.5050505050505
200,851.0054347826087,851.5049500433946,851.505
201,851.0054347826087,851.5049500433946,851.505
202,851.0054347826087,851.5049500433946,851.505
203,851.0054347826087,851.5049500433946,851.505
204,851.0054347826087,851.5049500433946,851.505
205,851.0054347826087,851.5049500433946,851.505
206,851.0054347826087,851.5049500433946,851.505
207,851.0054347826087,851.5049500433946,851.505
208,851.0054347826087,851.5049500433946,851.505
209,851.0054347826087,851.5049500433946,851.505
21,790.5051020408164,843.3966994651772,844.5050505050505
210,851.0054347826087,851.5049500433946,851.505
211,851.0054347826087,851.5049500433946,851.505
212,851.0054347826087,851.5049500433946,851.505
213,851.0054347826087,851.5049500433946,851.505
214,851.0054347826087,851.5049500433946,851.505
215,851.0054347826087,851.5049500433946,851.505
216,851.0054347826087,851.5049500433946,851.505
217,851.0054347826087,851.5049500433946,851.505
218,851.0054347826087,851.5049500433946,851.505
219,851.0054347826087,851.5049500433946,851.505
22,793.505,843.8859458708465,844.5050505050505
220,851.0054347826087,851.5049500433946,851.505
221,851.0054347826087,851.5049500433946,851.505
222,851.505,851.5049999999042,851.505
223,789.5049504950495,846.4553940084197,851.505
224,780.0049504950495,845.2959097353291,851.505
225,780.0049504950495,846.2609986783672,851.505
226,780.0049504950495,846.3847997081252,851.505
227,780.0049504950495,847.7047306542503,851.505
228,798.5052631578948,847.7128809043796,851.505
229,798.5052631578948,847.7128809043796,851.505
23,793.505,843.9265450783915,844.5050505050505
230,798.5052631578948,847.7128809043796,851.505
231,798.5052631578948,847.7128809043796,851.505
232,798.5052631578948,847.7128809043796,851.505
233,798.5052631578948,847.7128809043796,851.505
234,798.5052631578948,847.7128809043796,851.505
235,798.5052631578948,850.190372528419,851.505
236,798.5052631578948,850.1949234038718,851.505
237,802.0052631578948,850.2246747923272,851.505
238,802.0052631578948,850.2316239761012,851.505
239,810.5053191489362,850.4693117485975,851.505
24,793.505,844.010200429152,844.5050505050505
240,810.5053191489362,850.4693117485975,851.505
241,810.5053191489362,850.4810603555644,851.505
242,810.5053191489362,850.4810603555644,851.505
243,810.5053191489362,850.4810603555644,851.505
244,810.5053191489362,850.4810603555644,851.505
245,810.5053191489362,850.4810603555644,851.505
246,810.5053191489362,850.4810603555644,851.505
247,810.5053191489362,850.4810603555644,851.505
248,810.5053191489362,850.4810603555644,851.505
249,810.5053191489362,850.4810603555644,851.505
25,808.0047169811321,844.0120506193203,844.5050505050505
250,810.5053191489362,850.4810603555644,851.505
251,810.5053191489362,850.4810603555644,851.505
252,810.5053191489362,850.5644104566313,851.505
253,810.5053191489362,850.5644104566313,851.505
254,817.004761904762,850.565110339463,851.505
255,817.004761904762,850.565110339463,851.505
256,817.004761904762,850.565110339463,851.505
257,817.004761904762,850.5653104314543,851.505
258,817.004761904762,850.5653104314543,851.505
259,819.5043859649123,850.565610264275,851.505
26,808.0047169811321,844.0120506193203,844.5050505050505
260,819.5043859649123,850.565610264275,851.505
261,819.5043859649123,850.565610264275,851.505
262,819.5043859649123,850.565610264275,851.505
263,819.5043859649123,850.565610264275,851.505
264,819.5043859649123,850.565610264275,851.505
265,819.5043859649123,850.565610264275,851.505
266,819.5043859649123,850.565610264275,851.505
267,819.5043859649123,850.565610264275,851.505
268,819.5043859649123,850.565610264275,851.505
269,819.5043859649123,850.565610264275,851.505
27,808.0047169811321,844.0120506193203,844.5050505050505
270,819.5043859649123,850.565610264275,851.505
271,819.5043859649123,850.565610264275,851.505
272,819.5043859649123,850.565610264275,851.505
273,819.5043859649123,850.565610264275,851.505
274,819.5043859649123,850.565610264275,851.505
275,819.5043859649123,850.565610264275,851.505
276,819.5043859649123,850.565610264275,851.505
277,819.5043859649123,850.565610264275,851.505
278,819.5043859649123,850.565610264275,851.505
279,819.5043859649123,850.565610264275,851.505
28,808.0047169811321,844.0120506193203,844.5050505050505
280,819.5043859649123,850.565610264275,851.505
281,819.5043859649123,850.565610264275,851.505
282,819.5043859649123,850.565610264275,851.505
283,821.0048076923077,850.5665103486205,851.505
284,821.0048076923077,850.5665103486205,851.505
285,821.0048076923077,850.5665103486205,851.505
286,821.0048076923077,850.5665103486205,851.505
287,821.0048076923077,850.5665103486205,851.505
288,821.0048076923077,850.5665103486205,851.505
289,821.0048076923077,850.5665103486205,851.505
29,808.0047169811321,844.0120506193203,844.5050505050505
290,821.0048076923077,850.5665103486205,851.505
291,821.0048076923077,850.5665103486205,851.505
292,844.5052083333334,851.5042222452745,851.505
293,760.5054945054945,844.1098789131873,851.505
294,760.5054945054945,848.2707259961962,851.505
295,760.5054945054945,849.0510166170551,851.505
296,760.5054945054945,849.1823740087796,851.505
297,760.5054945054945,849.1934374928692,851.505
