gen,worse,avg,best
0,549.00625,667.33550708669,717.0058139534884
1,549.00625,669.0814037500104,717.0058139534884
10,683.5057471264367,735.9230442883832,737.5054054054054
100,750.5049019607843,772.247397255841,773.505376344086
101,750.5049019607843,772.247397255841,773.505376344086
102,750.5049019607843,772.247397255841,773.505376344086
103,750.5049019607843,772.247397255841,773.505376344086
104,750.5049019607843,772.247397255841,773.505376344086
105,750.5049019607843,772.247397255841,773.505376344086
106,750.5049019607843,772.247397255841,773.505376344086
107,750.5049019607843,772.247397255841,773.505376344086
108,750.5049019607843,772.247397255841,773.505376344086
109,750.5049019607843,772.247397255841,773.505376344086
11,714.0051813471503,736.1575680470244,737.5054054054054
110,750.5049019607843,772.247397255841,773.505376344086
111,750.5049019607843,772.247397255841,773.505376344086
112,750.5049019607843,772.247397255841,773.505376344086
113,750.5049019607843,772.247397255841,773.505376344086
114,750.5049019607843,772.247397255841,773.505376344086
115,750.5049019607843,772.247397255841,773.505376344086
116,750.5049019607843,772.247397255841,773.505376344086
117,750.5049019607843,772.247397255841,773.505376344086
118,750.5049019607843,772.247397255841,773.505376344086
119,750.5049019607843,772.247397255841,773.505376344086
12,717.0059171597633,736.2006225363459,737.5054054054054
120,750.5049019607843,772.247397255841,773.505376344086
121,750.5049019607843,772.247397255841,773.505376344086
122,750.5049019607843,772.247397255841,773.505376344086
123,750.5049019607843,772.247397255841,773.505376344086
124,750.5049019607843,772.247397255841,773.505376344086
125,750.5049019607843,772.247397255841,773.505376344086
126,750.5049019607843,772.247397255841,773.505376344086
127,750.5049019607843,772.247397255841,773.505376344086
128,750.5049019607843,772.247397255841,773.505376344086
129,750.5049019607843,772.247397255841,773.505376344086
13,717.0059171597633,736.2006225363459,737.5054054054054
130,750.5049019607843,772.247397255841,773.505376344086
131,750.5049019607843,772.247397255841,773.505376344086
132,750.5049019607843,772.247397255841,773.505376344086
133,751.0053191489362,772.2946447306431,773.505376344086
134,751.0053191489362,772.2946447306431,773.505376344086
135,751.0053191489362,772.2946447306431,773.505376344086
136,751.0053191489362,772.2946447306431,773.505376344086
137,751.0053191489362,772.2946447306431,773.505376344086
138,751.0053191489362,772.2946447306431,773.505376344086
139,751.0053191489362,772.2946447306431,773.505376344086
14,717.0059171597633,736.2006225363459,737.5054054054054
140,751.0053191489362,772.2946447306431,773.505376344086
141,751.0053191489362,772.2946447306431,773.505376344086
142,751.0053191489362,772.2946447306431,773.505376344086
143,751.0053191489362,772.2946447306431,773.505376344086
144,751.0053191489362,772.2946447306431,773.505376344086
145,751.0053191489362,772.2946447306431,773.505376344086
146,751.0053191489362,772.2946447306431,773.505376344086
147,753.5051020408164,772.2968944889465,773.505376344086
148,753.5051020408164,772.2968944889465,773.505376344086
149,753.5051020408164,772.2968944889465,773.505376344086
15,717.0059171597633,736.2007724793893,737.5054054054054
150,753.5051020408164,772.2968944889465,773.505376344086
151,753.5051020408164,772.2968944889465,773.505376344086
152,753.5051020408164,772.2968944889465,773.505376344086
153,753.5051020408164,772.2968944889465,773.505376344086
154,753.5051020408164,772.2968944889465,773.505376344086
155,753.5051020408164,772.2968944889465,773.505376344086
156,753.5051020408164,772.2968944889465,773.505376344086
157,753.5051020408164,772.2968944889465,773.505376344086
158,753.5051020408164,772.2968944889465,773.505376344086
159,753.5051020408164,772.2968944889465,773.505376344086
16,718.5055865921788,736.2009224702325,737.5054054054054
160,753.5055248618785,772.3773627634649,773.505376344086
161,760.5049504950495,772.3920660473269,773.505376344086
162,760.5049504950495,772.3920660473269,773.505376344086
163,760.5049504950495,772.3920660473269,773.505376344086
164,760.5049504950495,772.3920660473269,773.505376344086
165,760.5049504950495,772.3920660473269,773.505376344086
166,760.5049504950495,772.3920660473269,773.505376344086
167,760.5049504950495,772.3920660473269,773.505376344086
168,760.5049504950495,772.3920660473269,773.505376344086
169,760.5049504950495,772.3920660473269,773.505376344086
17,718.5055865921788,736.2009224702325,737.5054054054054
170,760.5049504950495,772.3920660473269,773.505376344086
171,760.5049504950495,772.3920660473269,773.505376344086
172,760.5049504950495,772.3920660473269,773.505376344086
173,760.5049504950495,772.3920660473269,773.505376344086
174,760.5049504950495,772.3920660473269,773.505376344086
175,760.5049504950495,772.3920660473269,773.505376344086
176,760.5049504950495,772.3920660473269,773.505376344086
177,760.5049504950495,772.3920660473269,773.505376344086
178,760.5049504950495,772.3920660473269,773.505376344086
179,760.5049504950495,772.3920660473269,773.505376344086
18,718.5055865921788,736.2009224702325,737.5054054054054
180,760.5049504950495,772.3920660473269,773.505376344086
181,760.5049504950495,772.3920660473269,773.505376344086
182,760.5049504950495,772.3920660473269,773.505376344086
183,760.5049504950495,772.3920660473269,773.505376344086
184,760.5049504950495,772.3920660473269,773.505376344086
185,764.0058823529412,773.4029929090196,773.505376344086
186,727.5056818181819,769.6993283776991,773.505376344086
187,727.5056818181819,771.4564517893359,773.505376344086
188,722.5050505050505,771.3045657479188,773.505376344086
189,717.0047169811321,771.2665482502825,773.505376344086
19,718.5055865921788,736.2009224702325,737.5054054054054
190,717.0047169811321,771.2665716753282,773.505376344086
191,722.5050505050505,771.2703477864534,773.505376344086
192,722.5050505050505,771.2703477864534,773.505376344086
193,723.004854368932,771.2718982250046,773.505376344086
194,723.004854368932,771.4099390036959,773.505376344086
195,723.004854368932,771.4104888671652,773.505376344086
196,723.004854368932,771.4104888671652,773.505376344086
197,723.004854368932,771.4104888671652,773.505376344086
198,723.004854368932,771.4104888671652,773.505376344086
199,723.004854368932,771.4104888671652,773.505376344086
2,561.5059523809524,677.9803319511263,717.0058139534884
20,718.5055865921788,736.2009224702325,737.5054054054054
200,723.004854368932,771.4104888671652,773.505376344086
201,726.0052631578948,771.4623345646343,773.505376344086
202,726.0052631578948,771.4670349255606,773.505376344086
203,726.0052631578948,771.4670349255606,773.505376344086
204,726.0052631578948,771.4670349255606,773.505376344086
205,726.0052631578948,771.4670349255606,773.505376344086
206,726.0052631578948,771.4670349255606,773.505376344086
207,726.0052631578948,771.724486430904,773.505376344086
208,726.0052631578948,771.724486430904,773.505376344086
209,737.0052631578948,771.7581865217195,773.505376344086
21,718.5055865921788,736.2009224702325,737.5054054054054
210,737.0052631578948,771.7581865217195,773.505376344086
211,737.0052631578948,771.7581865217195,773.505376344086
212,737.0052631578948,771.7581865217195,773.505376344086
213,737.0052631578948,771.7581865217195,773.505376344086
214,740.5060240963855,771.7591368222404,773.505376344086
215,758.0049019607843,773.4012706340881,773.505376344086
216,691.0056818181819,766.7214567153934,773.505376344086
217,687.5053191489362,765.4638050136799,773.505376344086
218,687.5053191489362,765.1791703603499,773.505376344086
219,687.5053191489362,766.8732728411688,773.505376344086
22,718.5055865921788,736.2009224702325,737.5054054054054
220,689.505,766.876134394012,773.505376344086
221,689.505,768.9653886731905,773.505376344086
222,691.5054347826087,769.0790949288311,773.505376344086
223,691.5054347826087,769.0865950770527,773.505376344086
224,703.5056179775281,769.0889951136917,773.505376344086
225,704.0056818181819,769.1504383005444,773.505376344086
226,704.0056818181819,770.4509778285525,773.505376344086
227,705.0053191489362,770.4510777922856,773.505376344086
228,705.0053191489362,770.4510777922856,773.505376344086
229,720.5054347826087,770.4697293708302,773.505376344086
23,718.5055865921788,736.2009224702325,737.5054054054054
230,722.506329113924,770.4701295496965,773.505376344086
231,725.5052083333334,770.4707293255403,773.505376344086
232,725.5052083333334,770.4707293255403,773.505376344086
233,725.5052083333334,770.5520235215167,773.505376344086
234,725.5052083333334,770.6126722639256,773.505376344086
235,738.5051020408164,770.6238218918311,773.505376344086
236,738.5051020408164,770.6238218918311,773.505376344086
237,738.5051020408164,770.6238218918311,773.505376344086
238,738.5051020408164,770.6238218918311,773.505376344086
239,738.5051020408164,770.6238218918311,773.505376344086
24,718.5055865921788,738.9608362273857,741.0055865921788
240,738.5051020408164,770.6797264171096,773.505376344086
241,738.5051020408164,770.6797264171096,773.505376344086
242,741.5051020408164,770.6924274486068,773.505376344086
243,741.5051020408164,770.6940275817033,773.505376344086
244,741.5051020408164,770.6940275817033,773.505376344086
245,741.5051020408164,770.6940275817033,773.505376344086
246,741.5051020408164,770.6940275817033,773.505376344086
247,741.5051020408164,770.6940275817033,773.505376344086
248,741.5051020408164,770.6940275817033,773.505376344086
249,741.5051020408164,770.6940275817033,773.505376344086
25,718.5055865921788,738.9608362273857,741.0055865921788
250,741.5051020408164,770.6940275817033,773.505376344086
251,741.5051020408164,770.6940275817033,773.505376344086
252,741.5051020408164,770.6940275817033,773.505376344086
253,741.5051020408164,770.6940275817033,773.505376344086
254,741.5051020408164,770.6940275817033,773.505376344086
255,741.5051020408164,770.6940275817033,773.505376344086
256,745.5052631578948,770.694427597815,773.505376344086
